Date,Text,Sentiment Scores,Sentiment Label
04/09/2023," International Welcome Day 

 Mañana día 5 de septiembre daremos la bienvenida a más de 1000 estudiantes de todo el mundo que van a estudiar en la #UAM durante el primer semestre de este curso 2023/24.

¡Os esperamos en la UAM! ","{'neg': 0.0, 'neu': 0.916, 'pos': 0.084, 'compound': 0.5093}",positive
04/09/2023,"Every single year.. Every damn year.. This school gets cut off whenever there's heavy rainfall in makurdi... And now well the road is almost destroyed...
#JSTUM
#UAM","{'neg': 0.155, 'neu': 0.777, 'pos': 0.068, 'compound': -0.4019}",negative
04/09/2023,"algún alma caritativa que me pase enlace del grupo de whatsapp de ciencias ambientales de la uam? 
#uam #Queydondeestudiar2023 #cienciasambientales","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
03/09/2023,"Segundo de psicología de la UAM, alguien tiene el grupo de whatsapp porfa?? :)  #UAM #WhatsApp  #Psicologia","{'neg': 0.0, 'neu': 0.826, 'pos': 0.174, 'compound': 0.5204}",positive
01/09/2023,"See our 5th Generation #airtaxi in person! We're excited to share that one of our eleven Gen 5, autonomous, #eVTOL air taxis (which we call Cora) will now be on permanent display at 
@Hillermuseum
. Be sure to check it out and visit us on YouTube to see it in flight!","{'neg': 0.0, 'neu': 0.863, 'pos': 0.137, 'compound': 0.7568}",positive
01/09/2023," La #UAM pone a tu disposición el libro de estilo para una comunicación eficaz.

Desarrollado desde la 
@FyL_UAM
, tiene como objetivo optimizar la comunicación institucional y fortalecer la identidad corporativa.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
31/08/2023,"Are you interested in companies working in #solarenergy #wind #geothermal  #nuclear #batteries #EVs #eVTOL #greenhydrogen #greensteel #plantbased #precisionfermentation #cultivatedmeat #vegan #cellag #carboncapture #CCUS #recycling #zerowaste #CDR #rewilding etc.

Then follow me.","{'neg': 0.0, 'neu': 0.917, 'pos': 0.083, 'compound': 0.4019}",positive
31/08/2023," La #UAM acoge la XVI Olimpiada Iberoamericana de Biología (OIAB) con la representación de 14 países.

 Participarán estudiantes preuniversitarios que pondrán a prueba su talento y sus conocimientos en Biología.

 Del 4 al 8 de septiembre

#SomosUAM","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
31/08/2023,"#tbt | El mural ilustrado del Servicio de Idiomas de la #UAM es todo un ejemplo de participación colaborativa, actitud positiva y mimo hacia el lugar de trabajo.

¡Ven a la #UAM a conocerlo! 

#SomosUAM","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
29/08/2023,Follow me to get the latest news in #security #cloud #ThisisDDS #milaero #avionics #space #unmanned #drones #uncrewed #UAS #UAV #UAM #embedded #virtualization #DO-178C  #Simulation #RTI #DataCentricity #networking #autonomous #FACEConsortium #ogFACE,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
29/08/2023,"#Máster | ¡No pierdas la oportunidad de estudiar un máster en la #UAM!

 Segundo plazo de admisión a másteres: Hasta el 1 septiembre","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
28/08/2023,"We’re employing a unique simulation, surrogate, and integration lab strategy to develop the technology behind our autonomous #eVTOL #airtaxi. Through this strategy, we’re confident in our ability to make autonomous everyday flight a reality within the next several years.","{'neg': 0.0, 'neu': 0.864, 'pos': 0.136, 'compound': 0.6705}",positive
28/08/2023,"increible que el #prian utilize a los #narcojueces para frenar la educacion publica.Complices tambien la #unam la #uam y el #ipn que no acompañan a la #sep en la defensa de este sagrado derecho, la educación.Pero en el pecado llevaran la penitencia, pues la ciudadania no es tonta","{'neg': 0.093, 'neu': 0.907, 'pos': 0.0, 'compound': -0.5267}",negative
28/08/2023,"Padres de familia cierran eje 6 a la altura de la UAM de Iztapalapa, alguien sabe por qué están protestando? 
Se esto ya van varios días... 

#CDMX #UAMI #UAM","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
27/08/2023,"En el marco de la Feria Universitaria del Libro de la Universidad Autónoma del Estado de Hidalgo los invitamos a la presentación del libro:

Políticas migratorias contemporáneas

Próximo 1 de septiembre, en el Auditorio Nicolás García de San Vicente. 

 #UAEH #LibrosUAM #UAM","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
27/08/2023,"On August 27th, 2019, the world's first all-electric air taxi took its maiden flight in New Zealand! The Cora aircraft, developed by Kitty Hawk, is capable of vertical take-off and landing and can travel up to 110 mph. #AirTaxi #KittyHawk #ElectricFlight #NewZealand","{'neg': 0.0, 'neu': 0.934, 'pos': 0.066, 'compound': 0.4389}",positive
26/08/2023,"After watching a few videos about deserted places and end overcrowded places. Once again, I remember that I think the problem lies in infrastructures and transport, but also in comfort.

And people are not willing to take the train or airplane but i think they would takeb #VTol","{'neg': 0.078, 'neu': 0.854, 'pos': 0.068, 'compound': 0.128}",positive
25/08/2023,"On August 25th, 2019, the world's first all-electric air taxi took its maiden flight in New Zealand! The Cora aircraft, developed by Kitty Hawk, is capable of vertical take-off and landing and can travel up to 110 mph. #AirTaxi #KittyHawk #ElectricFlight #NewZealand","{'neg': 0.0, 'neu': 0.934, 'pos': 0.066, 'compound': 0.4389}",positive
25/08/2023,Can’t wait to own an #evtol #eh #xpev #joby #achr #lilm,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
24/08/2023,"On August 24th, 2019, the world's first all-electric air taxi took its maiden flight in New Zealand! The Cora aircraft, developed by Kitty Hawk, is capable of vertical take-off and landing and can travel up to 110 mph. #AirTaxi #KittyHawk #ElectricFlight #NewZealand","{'neg': 0.0, 'neu': 0.934, 'pos': 0.066, 'compound': 0.4389}",positive
24/08/2023,Buenas! Pruebo esto por si hay algo de suerte. Este curso académico empiezo el máster de profesorado (MESOB) en la UAM. Escribo este tweet por si alguien más lo cursará o por si ya existe  algún que otro  grupo o algo. Gracias :)#Queydondeestudiar2023 #uam #mesob,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
24/08/2023," Un equipo de la #UAM descubre qué información comparten los lobos a través de sus heces.

 Los 56 compuestos químicos volátiles encontrados en las heces aportan información del estatus social del ejemplar, el sexo o si las hembras están en celo.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
22/08/2023,"Great article from 
@BusinessInsider
 Taylor rains about 
@jobyaviation
 

• The growing electric air taxi market is expected to be a $57 billion industry by 2035

• Startups are racing to build the first certified #eVTOL thanks to investments from airlines like 
@united
 and 
@Delta
…","{'neg': 0.0, 'neu': 0.768, 'pos': 0.232, 'compound': 0.8807}",positive
22/08/2023,"In luxembourg there is a  living space limit

And because the square meter is too expensive for the required size  People are forced to commute

And that principle could also be used to repopulate rural zones if It is possible to connect home & work as fast as possible
#VTol","{'neg': 0.06, 'neu': 0.94, 'pos': 0.0, 'compound': -0.4588}",negative
21/08/2023,#EveAirMobility $EVEX signed an MoU w/ #DHL to study the future aftermarket supply chain of Eve's forthcoming #eVTOL,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
21/08/2023," Ven a la #UAM y recibirás una enseñanza de calidad con profesorado de referencia.

 ¡Aún estás a tiempo! 

 Segundo plazo de admisión: Hasta el 1 de septiembre","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
21/08/2023,"Alguien tiene el grupo de whatsapp en Derecho y ciencias políticas en la UAM y me pueda pasar el link porfiss 

#uam","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
20/08/2023,"Hola, soy un chico italiano que empieza el erasmus en septiembre en Madrid. 
Busco habitación  para entrar en septiembre, la zona me da igual.
Si estás buscando piso/habitación  podemos buscarlo juntos.
Si puedes difunde. 
#Madrid #habitaciónmadrid #piso
#uam #erasmusmadrid","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
20/08/2023,"¡¡¡Campeonas!!! 

 Enhorabuena a la 
@SelFutbolFem
 Campeonas del mundo.

 Con un gol de Olga Carmona, estudiante de la #UAM","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
20/08/2023,Is flying Taxi [electric vertical take-off and landing (evtol) aircraft] is the future of transport in major cities. Morgan Stanley reckons global spending on evtols could hit $1trn by 2040. So what would be investing potential in this sector ? #investing #flyingtaxi #evtol,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
18/08/2023,"Un compañero médico me  decía que yo no sabía  la importancia del diagnóstico de una política pública...soy maestra en política pública por la poderosísima #Uam Xochimilco 
#LosHombresMeExplicanCosas","{'neg': 0.078, 'neu': 0.922, 'pos': 0.0, 'compound': -0.296}",negative
18/08/2023,"On August 18th, 2019, the world's first all-electric air taxi took its maiden flight in New Zealand! The Cora aircraft, developed by Kitty Hawk, is capable of vertical take-off and landing and can travel up to 110 mph. #AirTaxi #KittyHawk #ElectricFlight","{'neg': 0.0, 'neu': 0.933, 'pos': 0.067, 'compound': 0.4389}",positive
17/08/2023,"#Canadian #eVTOL company #HorizonAircraft plans to go public via a merger with NASDAQ-listed #SPAC Pono Capital Three, Inc. The transaction values Horizon at $96m. Assuming no redemptions, the resultco will have a PF equity value of $216m.","{'neg': 0.056, 'neu': 0.814, 'pos': 0.13, 'compound': 0.4404}",positive
16/08/2023," La biodiversidad marina del Golfo de Cádiz y del Mar de Alborán muestra un preocupante declive durante las últimas tres décadas, según revela un estudio liderado desde la #UAM","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
15/08/2023,"$ICTY Really hoping this stays current and someone does something with it.. Id love to see this in the ev space or #evtol 
$LILM from what I read is a buy also..
$AMD I Have oct calls","{'neg': 0.0, 'neu': 0.814, 'pos': 0.186, 'compound': 0.807}",positive
14/08/2023,"On August 14th, 2019, the world's first all-electric air taxi took its maiden flight in New Zealand! The Cora aircraft, developed by Kitty Hawk, is capable of vertical take-off and landing and can travel up to 110 mph. #AirTaxi #KittyHawk #ElectricFlight","{'neg': 0.0, 'neu': 0.933, 'pos': 0.067, 'compound': 0.4389}",positive
14/08/2023,"From mechanic on B-2 Stealth Bombers to Quality Leader on Boeing’s 737, Dave Walton knows about aircraft and cutting-edge technology. As the Director of Quality, he is helping Wisk build the safest and most advanced eVTOL on the market.

#eVTOL #AirTaxi","{'neg': 0.029, 'neu': 0.813, 'pos': 0.158, 'compound': 0.7089}",positive
14/08/2023," Joby muestra la promesa de un futuro silencioso en la aviación. Su prototipo eVTOL demuestra un perfil de ruido bajo, marcando un hito en la industria. 

#Innovación #eVTOL","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
14/08/2023," Aún estás a tiempo para inscribirte en los másteres de la #UAM para los que aún quedan plazas disponibles.

 Segundo plazo de admisión: Hasta el 1 de septiembre","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
12/08/2023,qn ciencias ambientales y geografía en la autonoma? #uam #Queydondeestudiar2023,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
12/08/2023,"On August 12th, 2019, the world's first all-electric air taxi took its maiden flight in New Zealand! The Cora aircraft, developed by Kitty Hawk, is capable of vertical take-off and landing and can travel up to 110 mph. #AirTaxi #KittyHawk #ElectricFlight","{'neg': 0.0, 'neu': 0.933, 'pos': 0.067, 'compound': 0.4389}",positive
12/08/2023,"What do you guys think about Evtol domains? Is it far to eraly?

Evtolbroker. com
Evtolbrokers. com
Evtollondon. com
Evtolshuttleservice. com
Charterevtol. com
Compareevtols. com

#Domain #afternic #Godaddy #squadhelp #Evtol #Evtols #DOmains #dan #domainsforsale","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
11/08/2023,"On August 11th, 2019, the world's first all-electric air taxi took its maiden flight in New Zealand! The Cora aircraft, developed by Kitty Hawk, is capable of vertical take-off and landing and can travel up to 110 mph. #AirTaxi #KittyHawk #ElectricFlight","{'neg': 0.0, 'neu': 0.933, 'pos': 0.067, 'compound': 0.4389}",positive
11/08/2023,"I want to create a 
@KingJames
 
@Nike
 partnership with my company. This would be fire. #manifesting #Soon #RealEstate #DallasTX #plano #evtol #Transportation #ElectricVehicles #Texas #greenjobs","{'neg': 0.093, 'neu': 0.775, 'pos': 0.132, 'compound': 0.0}",neutral
11/08/2023,"Busco habitación en Madrid Chamberí (Trafalgar, Nuevos Ministerios, Almagro) o Chueca para el curso 23-24 (máx 450+gastos) 

Estudiante de máster en la UAM muy maja, ordenada busca buen rollo en el piso 
Ig: 
@marinaa_06


#pisomadrid #habitacionmadrid #alquilermadrid #UAM","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
10/08/2023,"Big news in the #eVTOL world. 
@ArcherAviation
 & 
@WiskAero
 reached a settlement on the trade secrets lawsuit and have opted to collaborate on AAM. Wisk gets $73M in equity and will provide autonomous flight tech to Archer. Boeing is also investing in Archer. Sounds like a win-win?","{'neg': 0.041, 'neu': 0.876, 'pos': 0.083, 'compound': 0.25}",positive
10/08/2023," Hace unas semanas finalizó la segunda campaña arqueológica llevada a cabo en Manzanares El Real por un equipo de la #UAM. 

 Los trabajos sobre el yacimiento arqueológico han relevado importantes hallazgos.

#SomosUAM","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
09/08/2023,"który dom studencki jest lepszy, zbyszko i jagienka czy babilon?? bo muszę ustawić listę preferencji we wniosku #studia2023 #studia #poznań #uam","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
08/08/2023,Si alguien empieza este año Estudios Ingleses en la UAM que me escriba  #Queydondeestudiar2023 #uam,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
08/08/2023,"Busco habitación en Madrid Chamberí (Trafalgar, Nuevos Ministerios, Almagro) o Chueca para el curso 23-24 (máx 450+gastos) 

Estudiante de máster en la UAM muy maja, ordenada busca buen rollo en el piso 
Ig: 
@marinaa_06


#pisomadrid #habitacionmadrid #alquilermadrid #UAM","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
08/08/2023,"Pioneering the future of #UrbanAirMobility with Lyne Ports! 
 Not just a vertiport operator - we bridge property registration, #vertiport developers & urban planning.
 Safe, efficient eVTOL & drone integration into cities.
 #PropertyInvestment :Gain visibility, & monetize","{'neg': 0.0, 'neu': 0.749, 'pos': 0.251, 'compound': 0.8553}",positive
06/08/2023,"#Archer has expanded its partnership with DOD and signed a contract worth up to $142m to deliver up to six more Midnight eVTOLs. The #AirForce is looking at #eVTOL technology for application in transport, logistics, and rescue use cases.","{'neg': 0.0, 'neu': 0.874, 'pos': 0.126, 'compound': 0.6369}",positive
06/08/2023,"Alguien que vaya a estudiar ciencias políticas y administración pública en la #uam #madrid??
#queydondeestudiar2023","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
05/08/2023,"I just don't see another industry with the risk and reward ratio that #eVTOL has. Investing in the leader like $JOBY maximizes your chances of success. I would say, investing in a basket of these stocks may be good too but I just feel so much more confident about 
@jobyaviation","{'neg': 0.028, 'neu': 0.703, 'pos': 0.269, 'compound': 0.9078}",positive
04/08/2023,"#eVTOL met #AI, zijn wel 2 innovaties, die nog 'nergens' staan, dankzij reeds een decennia R&D, ongetwijfeld in onze TOEKOMST komen!! Enig probleem is... Welk vd vele bedrijven ermee doorbreekt? Maar komen DOEN ze..? 3 dagen op straat leven, bracht me 6k€ op. Danku #herko ","{'neg': 0.103, 'neu': 0.897, 'pos': 0.0, 'compound': -0.7044}",negative
03/08/2023,"Alguien que sepa de algún grupo para el primer curso de arqueología en la UAM??? 
#arqueología #uam #Universidad #Universitario #Madrid","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
03/08/2023,"#EveAirMobility & #Embraer announced that its first #eVTOL production facility will be located in Taubate, Sao Paulo state, #Brazil","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
01/08/2023," El próximo 6 de septiembre celebraremos el Día de Bienvenida 

 Si inicias tu etapa formativa en la #UAM, no te pierdas esta jornada destinada al estudiantado de nuevo ingreso.","{'neg': 0.075, 'neu': 0.925, 'pos': 0.0, 'compound': -0.296}",negative
31/07/2023,Shares of Archer Aviation soar 35% after announcing a deal with the US Air Force to provide air taxi services! #airtaxi #ArcherAviation #USAirForce #deal,"{'neg': 0.0, 'neu': 0.898, 'pos': 0.102, 'compound': 0.3595}",positive
31/07/2023,"U.S. Air Force and 
@ArcherAviation
 Enter Into Contracts Worth Up to $142 Million Representing Landmark Investment In eVTOL Technology by U.S. Military

The 
@usairforce
 plans to purchase 6 $ACHR midnight #EVTOL aircraft’s to expand its flee. It has previously been using $JOBY…","{'neg': 0.0, 'neu': 0.874, 'pos': 0.126, 'compound': 0.5423}",positive
30/07/2023,"A Chinese eVTOL-maker recently succeeded in executing the world's first formation flight of three autonomous #eVTOL aircraft in Shanghai, marking a breakthrough in the electric-powered ""air taxi"" industry.","{'neg': 0.0, 'neu': 0.899, 'pos': 0.101, 'compound': 0.4215}",positive
29/07/2023,"On July 29th, 2019, the world's first all-electric air taxi took its maiden flight in New Zealand!  #AirTaxi #ElectricFlight #Innovation","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
28/07/2023,"On July 28th, 2019, the world's first all-electric air taxi took its maiden flight in New Zealand!  #AirTaxi #ElectricFlight #NewZealand","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
27/07/2023,"On July 27th, 2019, the world's first all-electric air taxi took its maiden flight in New Zealand!  #AirTaxi #ElectricFlight #Innovation","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
26/07/2023,If they change the flight operations over to quantum computing first we might see some interesting science come out of this … quantum web. Especially in the #eVolt area #eVTOL,"{'neg': 0.0, 'neu': 0.912, 'pos': 0.088, 'compound': 0.4019}",positive
26/07/2023,"Por favor, ¿Alguien de filosofía e historia en la UAM? Es que no encuentro a nadie.  
#Queydondeestudiar2023 #queydondeestudiar23 #uam #queydondeestudiarmadrid #filosfiaehistoria","{'neg': 0.1, 'neu': 0.776, 'pos': 0.123, 'compound': 0.128}",positive
26/07/2023,"#Grados | ¡No pierdas la oportunidad de estudiar un grado en la #UAM! 

 Convocatoria extraordinaria: Hasta el 27 julio.

#SomosUAM","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
25/07/2023,DOSTAŁAM SIĘ NA ETNOLINGWISTYKĘ #studia2023 #uam,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
25/07/2023,"Hola a todos mi amigo 
@MJIMPERIO
 esta ya graduado en el grado de derecho en la universidad de madrid, si necesitáis ayuda no dudéis en escribirle es muy agradable  #uam #madrid #universidademadrid  #Queydondeestudiar2023","{'neg': 0.066, 'neu': 0.934, 'pos': 0.0, 'compound': -0.296}",negative
25/07/2023,Initial designs coming soon… #evtol,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
25/07/2023,"Grupo de WhatsApp Medicina UAM?
#UAM #Medicina","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
25/07/2023,"Buscamos compañera de piso en Madrid, ubicado a 7 min en bus de Plaza Castilla, perfecto para estudiantes de la #uam !
Para entrar a partir de Agosto (Curso 23/24)
#Queydondeestudiar2023","{'neg': 0.0, 'neu': 0.909, 'pos': 0.091, 'compound': 0.3802}",positive
24/07/2023,"Rumor is that 
@WiskAero
 will be flying a demonstration flight tomorrow (Tuesday) about 2pm at show center here at #OSH23 ?#airtaxi #RAM #AAM #mobility","{'neg': 0.0, 'neu': 0.94, 'pos': 0.06, 'compound': 0.1027}",positive
24/07/2023,"Wiadomo kiedy będą wyniki 2 tury na UAM? 
#studia2023 #UAM","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
23/07/2023,Czy na uam listy rezerwowe w systemie beda mialy zmieniony status od polnocy dzisiaj?? #uam #studia2023,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
23/07/2023,"Alguien para el Master de Formación del Profesorado con especialidad en Matematicas en la UAM para el curso 23/24????

#MESOB #FormacionProfesorado #UAM","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
22/07/2023,"Holaa. ¿¿Alguien del doble grado de filosofía e historia en la UAM??
#Filosofiaehistoria #Queydondeestudiar2023  #Queydondeestudiarmadrid
#UAM","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
21/07/2023,"¿¿Alguien de filosofía e historia en la UAM??
#Queydondeestudiar2023 #queydondeestudiarmadrid #UAM","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
21/07/2023,Wisk applauds the FAA's release of its Advanced Air Mobility (#AAM) Implementation Plan. This document provides a clear path for early Urban Air Mobility (#UAM) entrants. The outlined approach will demonstrate the safety and viability of this future form of transportation and…,"{'neg': 0.0, 'neu': 0.791, 'pos': 0.209, 'compound': 0.8316}",positive
21/07/2023,"Are you ready for 
@EAA
's #Osh23? Be sure to stop by the 
@WiskAero
 chalet (747C) on 
@Boeing
 Plaza and be one of the first in the U.S. to check out our 6th Generation, autonomous, eVTOL #airtaxi! We look forward to seeing everyone in just a few days!","{'neg': 0.043, 'neu': 0.853, 'pos': 0.104, 'compound': 0.4912}",positive
21/07/2023," La 
@AgEInves
 ha publicado la resolución provisional de ayudas a proyectos de Generación de Conocimiento. 

 Adjudicados 112 proyectos de investigación de la #UAM por importe de 16M€, y 39 contratos FPI.","{'neg': 0.0, 'neu': 0.921, 'pos': 0.079, 'compound': 0.34}",positive
21/07/2023," MOBI'WATCH - The #Brazilian aircraft manufacturer, 
@embraer
, chooses to locate its #eVTOL factory in #Taubaté, near #SaoPaulo in #Brazil (
@Zonebourse
)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
21/07/2023," ¡Descubre la oferta académica disponible de grados que te ofrece la  #UAM!

 Convocatoria extraordinaria: Del 21 al 27 de julio. 

Empieza a escribir tu futuro

#SomosUAM","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
20/07/2023," MOBI'WATCH - Two months after raising €90 million, German #eVTOL manufacturer #Lilium has announced a new round of financing of €172 million. (
@TravelOnMove
)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
20/07/2023,"Scaled e-VTOL fleets will essentially be regional airline businesses without the largest & the most volatile operational expense: Fuel

Imagine the operational leverage in that network model!!


#ElectricVehicles #electricmobility #eVTOL #decarbonisation #oil #NetZero","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
20/07/2023,POMOCY nie umiem sie zdecydować a może ktoś tam studiuje  wybór miedzy akustyka (z protetyka słuchu) na UAM czy Protetyka Słuchu na UMP (uniwersytet medyczny) #studia2023 #Uam #Ump #Poznań,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
20/07/2023," La #UAM crea la Comisión Asesora de Aprendizaje-Servicio para impulsar esta metodología pedagógica.

 La finalidad es facilitar el desarrollo de proyectos de Aprendizaje-Servicio (ApS) en las distintas facultades y centros de la #UAM

#SomosUAM","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
20/07/2023,"#eVTOL funding continues to grow 
#Lilium #AAM #UAM

ttps://www.airtrafficmanagement.net/article/evtol-funding-continues-grow","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
19/07/2023,"Hola, he creado un grupo de whatsapp de Historia y Estudios Internacionales junto con otras dos chicas de la carrera por si alguien que también vaya a cursarla quiere unirse. 
Hablarme por privado para uniros.
#uam 
#Queydondeestudiar2023 
#queydondeestudiar23","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
19/07/2023," Un estudio de la #UAM y el CIBERESP ha desarrollado un índice cuantitativo para medir la multimorbilidad.

 Los resultados destacan el papel crucial de los ácidos grasos y otros lípidos en la salud de las personas mayores.","{'neg': 0.0, 'neu': 0.934, 'pos': 0.066, 'compound': 0.34}",positive
19/07/2023,"Alguien sabe si hay grupo de historia y estudios internacionales??? 

#uam #Queydondeestudiar2023 #queydondeestudiar23","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
19/07/2023,I am trying to speak with eVTOL sceptics? If you think the Advanced Air Mobility or Urban Air Mobility industry will never get off the ground then I'd love to speak with you. #AAM #UAM #eVTOL #Aviation,"{'neg': 0.042, 'neu': 0.807, 'pos': 0.152, 'compound': 0.6705}",positive
19/07/2023,"#uam 
ktoś pedagogika dzienna coś?","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
18/07/2023,"quien estudios internacionales en la uam??
#Queydondeestudiar2023 #uam","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
18/07/2023,"Alguna andaluza que vaya a Madrid a la universidad en septiembre?

#andaluzaspormadrid #queydondeestudiar23 #uam #estudioshispanicosuam","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
18/07/2023,"Czy są tu jacyś studenci UAM, bo mam parę pytań w sprawie rekrutacji. #uam #studia2023 #studia2022","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
18/07/2023,"idzie ktoś stąd na hydrologię, meteorologię i klimatologię na UAM? #studia2023 #uam","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
18/07/2023,"Jeśli jestem 24 pod kreską tego progu punktowego na filologie angielska na UAM, a kandydatów przyjętych jest 480 na ten moment. To myślicie, ze jest dla mnie jeszcze szansa zeby tylu zrezygnowało? 

#studia2023 #UAM #studia #rekrutacja","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
17/07/2023,Jeżeli doniosę dokumenty na kierunek w którym się zakwalifikowalam to będę mogła uczestniczyć w ll turze innego kierunku tej samej uczelni?  #studia2023 #UAM,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
17/07/2023,Potrzebuje pomocy:  socjoterapia i promocja zdrowia czy resocjalizacja #uam #studia2023,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
17/07/2023,"Want to know what's up with Wisk? Check out our quarterly newsletter and learn more about the Paris Airshow, EAA AirVenture Oshkosh 2023, and our new partnerships!

#AirTaxi #eVTOL #eaaairventure #OSH23","{'neg': 0.0, 'neu': 0.95, 'pos': 0.05, 'compound': 0.1511}",positive
17/07/2023,Kurwa dostałem sie na filologię angielską którą miałem jako koło zapasowe a na lingwistykę stosowaną na której mi zależało nie:)))super #studia2023 #uam,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
17/07/2023,chyba mam właśnie mini zawał.. #uam #studia2023,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
